Date/Time,COL,NG,NUC,OTH,SUN,WAT,WND
2020-11-18 01:00:00-06:00,4676,7327,5098,14,0,30,15426
2020-11-18 02:00:00-06:00,4307,7075,5097,12,0,6,15348
2020-11-18 03:00:00-06:00,4232,6966,5098,11,0,6,15469
2020-11-18 04:00:00-06:00,4200,7148,5098,12,0,6,15406
2020-11-18 05:00:00-06:00,4509,7707,5098,12,0,6,15553
2020-11-18 06:00:00-06:00,5106,9022,5098,14,0,6,15768
2020-11-18 07:00:00-06:00,6586,10693,5098,17,0,31,15807
2020-11-18 08:00:00-06:00,7971,11006,5099,16,170,31,15294
2020-11-18 09:00:00-06:00,8318,11069,5099,10,1127,31,13990
2020-11-18 10:00:00-06:00,7929,10985,5099,9,1874,31,13408
2020-11-18 11:00:00-06:00,7492,10837,5100,10,1505,61,14137
2020-11-18 12:00:00-06:00,6995,10853,5103,17,1766,7,14508
2020-11-18 13:00:00-06:00,6966,10914,5101,15,1768,5,14611
2020-11-18 14:00:00-06:00,6735,11433,5096,18,1718,4,14824
2020-11-18 15:00:00-06:00,6915,11642,5096,22,1547,4,14970
2020-11-18 16:00:00-06:00,7035,11636,5095,18,1261,4,15395
2020-11-18 17:00:00-06:00,7232,11659,5096,20,1015,4,15520
2020-11-18 18:00:00-06:00,7862,11848,5096,21,209,5,15900
2020-11-18 19:00:00-06:00,8038,11342,5097,22,0,5,17211
2020-11-18 20:00:00-06:00,6889,10747,5097,18,0,48,18061
2020-11-18 21:00:00-06:00,6064,10225,5098,17,0,74,18168
2020-11-18 22:00:00-06:00,5343,9732,5097,15,0,22,17942
2020-11-18 23:00:00-06:00,4863,8805,5097,16,0,4,17226
2020-11-19 00:00:00-06:00,4400,7740,5098,16,0,5,16589
2020-11-19 01:00:00-06:00,4368,6870,5098,22,0,29,15892
2020-11-19 02:00:00-06:00,4231,6736,5099,22,0,4,15468
2020-11-19 03:00:00-06:00,3842,6712,5099,22,0,4,15301
2020-11-19 04:00:00-06:00,3894,6758,5099,14,0,4,15132
2020-11-19 05:00:00-06:00,4473,7152,5100,17,0,4,14814
2020-11-19 06:00:00-06:00,5102,8225,5100,18,0,4,14849
2020-11-19 07:00:00-06:00,5606,10000,5100,17,0,26,15313
2020-11-19 08:00:00-06:00,6024,10585,5100,18,78,30,15443
2020-11-19 09:00:00-06:00,6079,11252,5101,18,596,31,15100
2020-11-19 10:00:00-06:00,6365,11575,5101,20,993,31,14698
2020-11-19 11:00:00-06:00,6054,11937,5096,22,1340,65,14997
2020-11-19 12:00:00-06:00,6532,12203,5095,20,1356,47,14905
2020-11-19 13:00:00-06:00,6737,12579,5094,23,1941,4,14552
2020-11-19 14:00:00-06:00,6859,13216,5093,21,2352,4,14416
2020-11-19 15:00:00-06:00,6885,13623,5093,19,2530,4,14503
2020-11-19 16:00:00-06:00,6933,13638,5092,19,2492,4,14884
2020-11-19 17:00:00-06:00,7052,13987,5092,21,1603,4,15174
2020-11-19 18:00:00-06:00,8451,14015,5092,37,208,4,15135
2020-11-19 19:00:00-06:00,8039,13682,5093,36,0,6,16597
2020-11-19 20:00:00-06:00,6954,12619,5093,19,0,49,17966
2020-11-19 21:00:00-06:00,6034,11875,5093,21,0,75,18425
2020-11-19 22:00:00-06:00,5566,10865,5094,20,0,23,18416
2020-11-19 23:00:00-06:00,5320,9418,5094,18,0,6,17931
2020-11-20 00:00:00-06:00,4977,8419,5094,16,0,6,16897
2020-11-20 01:00:00-06:00,4607,7627,5095,18,0,30,15960
2020-11-20 02:00:00-06:00,4425,7504,5095,20,0,6,15096
2020-11-20 03:00:00-06:00,4287,7203,5096,15,0,6,14668
2020-11-20 04:00:00-06:00,4270,7050,5096,16,0,6,14643
2020-11-20 05:00:00-06:00,4217,7518,5096,19,0,6,14681
2020-11-20 06:00:00-06:00,4811,8373,5096,21,0,6,14638
2020-11-20 07:00:00-06:00,5698,10683,5096,21,0,30,14088
2020-11-20 08:00:00-06:00,7079,11750,5096,21,87,31,12845
2020-11-20 09:00:00-06:00,7077,13470,5097,20,1431,31,10790
2020-11-20 10:00:00-06:00,6508,15662,5096,21,2284,31,9376
2020-11-20 11:00:00-06:00,6647,17407,5095,22,2636,66,8255
2020-11-20 12:00:00-06:00,8105,18993,5094,18,2866,46,6125
2020-11-20 13:00:00-06:00,9112,20190,5093,24,2969,7,4853
2020-11-20 14:00:00-06:00,9410,21477,5093,24,3096,7,4099
2020-11-20 15:00:00-06:00,9667,22319,5093,22,3120,8,3527
2020-11-20 16:00:00-06:00,9440,22329,5092,19,3053,7,3745
2020-11-20 17:00:00-06:00,9348,22552,5091,22,1884,7,4341
2020-11-20 18:00:00-06:00,9415,23275,5092,26,188,44,4741
2020-11-20 19:00:00-06:00,9259,21943,5092,32,0,44,6277
2020-11-20 20:00:00-06:00,8495,19471,5092,21,0,52,8598
2020-11-20 21:00:00-06:00,8035,17403,5093,21,0,77,9844
2020-11-20 22:00:00-06:00,7708,15775,5093,16,0,66,10498
2020-11-20 23:00:00-06:00,6522,15070,5093,18,0,52,10647
2020-11-21 00:00:00-06:00,5691,14223,5094,19,0,25,10297
2020-11-21 01:00:00-06:00,5409,12741,5093,21,0,45,9967
2020-11-21 02:00:00-06:00,4814,12187,5093,17,0,6,9819
2020-11-21 03:00:00-06:00,4659,12193,5093,13,0,6,9035
2020-11-21 04:00:00-06:00,4955,12350,5094,15,0,6,8089
2020-11-21 05:00:00-06:00,5737,12686,5095,18,0,6,6966
2020-11-21 06:00:00-06:00,6997,13357,5094,16,0,6,5527
2020-11-21 07:00:00-06:00,7418,15156,5094,16,0,30,4347
2020-11-21 08:00:00-06:00,7528,16450,5094,17,61,32,3919
2020-11-21 09:00:00-06:00,8425,16619,5091,17,1071,32,3486
2020-11-21 10:00:00-06:00,8942,17408,5075,17,1879,32,3195
2020-11-21 11:00:00-06:00,9029,18155,5071,22,2130,67,3732
2020-11-21 12:00:00-06:00,9306,19175,5072,21,2189,51,3936
2020-11-21 13:00:00-06:00,9458,20199,5087,22,2145,6,3949
2020-11-21 14:00:00-06:00,9471,20668,5092,18,2104,6,4344
2020-11-21 15:00:00-06:00,9498,20689,5090,21,2111,6,4534
2020-11-21 16:00:00-06:00,9688,20477,5090,17,2065,7,4274
2020-11-21 17:00:00-06:00,9727,20575,5090,24,1256,43,4143
2020-11-21 18:00:00-06:00,9736,21734,5091,29,145,44,3982
2020-11-21 19:00:00-06:00,9611,21393,5091,37,0,44,4731
2020-11-21 20:00:00-06:00,8834,19388,5091,19,0,88,6712
2020-11-21 21:00:00-06:00,8298,17417,5091,17,0,114,8374
2020-11-21 22:00:00-06:00,7356,16282,5091,17,0,25,9057
2020-11-21 23:00:00-06:00,6186,15588,5091,15,0,6,9273
